Record ID,Company name,Type,Sector,Company Domain Name,Number of Employees,City,Country,Company owner,Create Date,Website URL,Phone Number,Last Activity Date,Country/Region,Industry,Lifecycle Stage,Street Address
179000000000.0,Leander Architectural,,,leanderuk.com,11,,,James Garrett,24/06/2025 10:39,https://leanderuk.com,,,,,Lead,
179000000000.0,PEARN AND PROCTER LIMITED,other,n/a,pearnandprocter.co.uk,11,,,no owner,24/06/2025 10:39,https://pearnandprocter.co.uk/news1.html,,,,,other,
179000000000.0,Julian Harrap Architects LLP,,,julianharraparchitects.co.uk,11,,,James Garrett,24/06/2025 10:39,https://julianharraparchitects.co.uk,,,,,Lead,
179000000000.0,Calibre Climate,,,calibreclimate.com,23,,,Ellinor,24/06/2025 10:39,https://calibreclimate.com,020 3191 9131,,,,Lead,"Noble House, Eaton Road, Hemel Hempstead, HP2 7UB"
179000000000.0,Herbert & Partners (Architecture) Limited,,,handparchitects.com,11,,,James Garrett,24/06/2025 10:39,https://handparchitects.com,020 8953 2020,,,,Lead,"Fennels Lodge, St. Peters Close, High Wycombe, Buckinghamshire, HP11 1JT"
179000000000.0,The Noble Consultancy Ltd,other,n/a,noble-consultancy.co.uk,11,,,no owner,24/06/2025 10:39,https://noble-consultancy.co.uk,,,,,other,
179000000000.0,Witherford Watson Mann architects,,,wwmarchitects.co.uk,11,,,James Garrett,24/06/2025 10:39,https://wwmarchitects.co.uk,,,,,Lead,
179000000000.0,Bisset Adams,other,n/a,bissetadams.co.uk,11,,,no owner,24/06/2025 10:39,https://bissetadams.co.uk,,,,,other,
179000000000.0,ALPHA SCOT,other,n/a,alpha.scot,11,,,no owner,24/06/2025 10:39,https://alpha.scot,,,,,other,
179000000000.0,Dennis Sharp Architects,,,sharparchitects.co.uk,11,,,James Garrett,24/06/2025 10:39,https://sharparchitects.co.uk,,,,,Lead,
179000000000.0,Penwarden Hale Architects,,,penwardenhale.co.uk,11,,,James Garrett,24/06/2025 10:39,https://penwardenhale.co.uk,01865 591457,,,,Lead,"Room 1, Bury Knowle House, North Place, Headington, Oxford, OX3 9HY"
179000000000.0,ARMSTRONG RIGG PLANNING LIMITED,,,arplanning.co.uk,6,,,James,24/06/2025 10:39,https://arplanning.co.uk,01234 867135,,,,Lead,"The Exchange, Colworth Science Park, Sharnbrook, Bedford, MK44 1LZ"
179000000000.0,Spring Design,,,spring-consultancy.co.uk,11,,,James Garrett,24/06/2025 10:39,https://spring-consultancy.co.uk,,,,,Lead,
178000000000.0,Synergy Architects Limited,other,n/a,synergyarchitects.co.uk,11,,,no owner,24/06/2025 10:37,https://synergyarchitects.co.uk,,,,,other,
178000000000.0,LITE Architectural,,,lite-ltd.co.uk,11,,,James Garrett,24/06/2025 10:37,https://lite-ltd.co.uk,,,,,Lead,
178000000000.0,Charlie Luxton Design,,,charlieluxtondesign.com,11,,,James Garrett,24/06/2025 10:37,https://charlieluxtondesign.com,+44 (0)1608 658 822,,,,Lead,"The Old Chapel, Hook Norton, Oxfordshire, OX15 5LG"
178000000000.0,Courtney Deery Heritage Consultancy Ltd.,,,courtneydeery.ie,11,,,James Garrett,24/06/2025 10:37,https://courtneydeery.ie,,,,,Lead,
178000000000.0,Studio U+A,other,n/a,studioua.com,11,,,no owner,24/06/2025 10:37,https://studioua.com,,,,,other,
178000000000.0,Mellor Architects,other,n/a,mellorarchitects.com,1,,,no owner,24/06/2025 10:37,https://mellorarchitects.com,,,,,other,
178000000000.0,ASTLE PLANNING AND DESIGN LIMITED,,,astlepd.co.uk,10,,,James,24/06/2025 10:37,https://astlepd.co.uk,01244 886644,,,,Lead,"The Old Church Hall, 97B Christleton Road, Boughton, Chester, CH3 5UQ"
178000000000.0,Lea Hough Chartered Surveyors,,,leahough.co.uk,11,,,James Garrett,24/06/2025 10:37,https://leahough.co.uk,,,,,Lead,
178000000000.0,Artel31,,,artel31.co.uk,11,,,James Garrett,24/06/2025 10:37,https://artel31.co.uk,01249 445656,,,,Lead,"5 Union Road, Chippenham, Wiltshire, SN15 1HW"
178000000000.0,BBF FIELDING LIMITED,other,n/a,bbf-fielding.co.uk,3,,,no owner,24/06/2025 10:37,https://bbf-fielding.co.uk,,,,,other,
178000000000.0,Samuel Stevenson & Sons Ltd,other,n/a,samuel-stevenson.co.uk,11,,,no owner,24/06/2025 10:37,https://samuel-stevenson.co.uk,,,,,other,
178000000000.0,The JTS Partnership LLP,,,jtspartnership.co.uk,5,,,James,24/06/2025 10:37,https://jtspartnership.co.uk,01277 224664,,,,Lead,"Number One, The Drive, Great Warley, Brentwood, Essex, CM13 3DJ"
178000000000.0,MES Building Solutions,,,mesbuildingsolutions.co.uk,11,,,James Garrett,24/06/2025 10:37,https://mesbuildingsolutions.co.uk,,,,,Lead,
178000000000.0,MCK ASSOCIATES LIMITED,,,mckassociates.co.uk,16,,,Ellinor,24/06/2025 10:37,https://mckassociates.co.uk,01772 774510,,,,Lead,"Burnaby Villa, 48 Watling Street Road, Fulwood, Preston, Lancashire, PR2 8BP"
178000000000.0,Lynch Architects,,,lyncharchitects.com,16,,,Ellinor,24/06/2025 10:37,https://lyncharchitects.com,+44 (0)20 7278 2553,,,,Lead,"Unit 66 Regent Studios, 8 Andrews Road, London E8 4QN"
178000000000.0,Freeland Rees Roberts Architects,,,frrarchitects.co.uk,12,,,James,24/06/2025 10:37,https://frrarchitects.co.uk,+44 (0)1223 366 555,,,,Lead,"25 City Road, Cambridge, United Kingdom, CB1 1DP"
178000000000.0,Bell Cornwell LLP Planning Consultants,other,n/a,bell-cornwell.co.uk,11,,,no owner,24/06/2025 10:37,https://bell-cornwell.co.uk,,,,,other,
178000000000.0,Places of ARcture,other,n/a,placesofarcture.com,11,,,no owner,24/06/2025 10:37,https://placesofarcture.com,,,,,other,
178000000000.0,CHATSWORTH FORGE LIMITED,other,n/a,chatsworthforge.co.uk,11,,,no owner,24/06/2025 10:37,https://chatsworthforge.co.uk,,,,,other,
178000000000.0,Hamilton Young Architects,other,n/a,hamiltonyoungarchitects.com,11,,,no owner,24/06/2025 10:37,https://hamiltonyoungarchitects.com,,,,,other,
178000000000.0,Ay Architects Llp,,,ayarchitects.com,11,,,James Garrett,24/06/2025 10:37,https://ayarchitects.com,,,,,Lead,
178000000000.0,Powell Tuck Associates,,,powelltuckassociates.co.uk,11,,,James Garrett,24/06/2025 10:37,https://powelltuckassociates.co.uk,+44 (0)20 8749 7700,,,,Lead,"6 Stamford Brook Road, London, W6 0XH"
178000000000.0,Upshoot,,,upshoot.co.uk,11,,,James Garrett,24/06/2025 10:37,https://upshoot.co.uk,0117 951 2525,,,,Lead,"Studio 10, The Old Co-op, 38-42 Chelsea Road, Easton, Bristol, BS5 6AF"
178000000000.0,Stonehealth Ltd,other,n/a,stonehealth.com,11,,,no owner,24/06/2025 10:37,https://stonehealth.com,,,,,other,
178000000000.0,NEW masterplanning,,,newmasterplanning.com,5,,,James,24/06/2025 10:37,https://newmasterplanning.com,+44 (0)1202 742228,,,,Lead,"107 Bournemouth Road, 2nd floor, Poole, BH14 9HR"
178000000000.0,Link Engineering,other,n/a,linkeng.co.uk,11,,,no owner,24/06/2025 10:37,https://linkeng.co.uk,,,,,other,
178000000000.0,Patalab Architects,,,patalab.com,13,,,James,24/06/2025 10:37,https://patalab.com,+44(0)20 7253 2036,,,,Lead,"15 Garrett Street, London EC1Y 0TY, United Kingdom"
178000000000.0,EDGINGTONS ARCHITECTS,,,edgingtons.co.uk,11,,,James Garrett,24/06/2025 10:37,https://edgingtons.co.uk,,,,,Lead,
178000000000.0,Studio Anyo,,,studioanyo.com,5,,,James,24/06/2025 10:37,https://studioanyo.com,020 4526 8965,,,,Lead,"3rd floor, 9 Devonshire Square, London, EC2M 4YD"
178000000000.0,Howard - Fairbairn : MHK,other,n/a,hfmhk.com,11,,,no owner,24/06/2025 10:37,https://hfmhk.com,,,,,other,
178000000000.0,Fuller Long - HEA,,,fullerlong.com,11,,,James Garrett,24/06/2025 10:37,https://fullerlong.com,020 3823 6660,,,,Lead,"40-42 Parker Street, London, WC2B 5PQ"
178000000000.0,CSM+Architects LLP,,,csmarchitects.co.uk,5,,,James,24/06/2025 10:37,https://csmarchitects.co.uk,+44 191 260 2450,,,,Lead,"1 Boyd Street, Shieldfield, Newcastle upon Tyne, NE2 1AP"
178000000000.0,E8 Architecture,,,e8architecture.co.uk,11,,,James Garrett,24/06/2025 10:37,https://e8architecture.co.uk,+44 20 3994 8571,,,,Lead,"E8 Design Ltd, 11-13 Wakley Street, London EC1V 7LT"
178000000000.0,Tyack Architects Ltd,,,tyackarchitects.com,11,,,James Garrett,24/06/2025 10:37,https://tyackarchitects.com,,,,,Lead,
178000000000.0,Urban3D,,,urban3d.net,14,,,James,24/06/2025 10:37,https://urban3d.net,+44 (0) 2871 279700,,,,Lead,"116 Schoolhouse Lane, Ebrington, Derry, BT47 6HD"
178000000000.0,PREMIER LIFT GROUP,,,premierliftgroup.co.uk,11,,,James Garrett,24/06/2025 10:37,https://premierliftgroup.co.uk,020 3355 0523,,,,Lead,"Unit C10, Heathrow Corporate Park, Hounslow, TW4 6ER"
178000000000.0,FRONT. Architecture,,,front-architecture.co.uk,11,,,James Garrett,24/06/2025 10:37,https://front-architecture.co.uk,,,,,Lead,
178000000000.0,Pipers Events,other,n/a,pipersmodelmakers.co.uk,11,,,no owner,24/06/2025 10:37,https://pipersmodelmakers.co.uk,,,,,other,
178000000000.0,ERMC Limited,other,n/a,ermc.co.uk,11,,,no owner,24/06/2025 10:37,https://ermc.co.uk,,,,,other,
178000000000.0,Planning Potential,,,planningpotential.co.uk,11,,,James Garrett,24/06/2025 10:37,https://planningpotential.co.uk,,,,,Lead,
178000000000.0,Perfect Planning Architectural and Construction Services Limited,,,perfect-planning.co.uk,11,,,James Garrett,24/06/2025 10:37,https://perfect-planning.co.uk,,,,,Lead,
178000000000.0,Alpine Property Group Ltd,other,n/a,alpinesurveys.co.uk,11,,,no owner,24/06/2025 10:37,https://alpinesurveys.co.uk,,,,,other,
177000000000.0,John Halligan Architects,other,n/a,jharch.ie,3,,United Kingdom,no owner,20/06/2025 12:14,https://jharch.ie,,,united kingdom,,other,
177000000000.0,Markam Associates Ltd,other,n/a,markamassociates.com,11,,United Kingdom,no owner,20/06/2025 12:14,https://markamassociates.com,,,united kingdom,,other,
177000000000.0,McGovern Surveyors,,,mcgovernsurveyors.ie,11,,United Kingdom,James Garrett,20/06/2025 12:14,https://mcgovernsurveyors.ie,,,united kingdom,,Lead,
177000000000.0,LMA Architects,,,l-m-a.co.uk,21,,United Kingdom,Ellinor,20/06/2025 12:14,https://l-m-a.co.uk,0141 264 2991,,united kingdom,,Lead,"Suite 11, The Townhouse, 276 St Vincent Street, Glasgow, G2 5RL"
177000000000.0,Verity & Beverley Ltd,,,verity-beverley.co.uk,23,,United Kingdom,Ellinor,20/06/2025 12:14,https://verity-beverley.co.uk,+44 (0)1666 503516,,united kingdom,,Lead,"The Coach House, 4 The Chipping, Tetbury, Gloucestershire, GL8 8ET"
177000000000.0,Smart Planning Ltd,other,n/a,smartplanning.co.uk,11,,United Kingdom,no owner,20/06/2025 12:14,https://smartplanning.co.uk,,,united kingdom,,other,
177000000000.0,APS ARCHITECTS LLP,,,aps-architects.co.uk,11,,United Kingdom,James Garrett,20/06/2025 12:14,https://aps-architects.co.uk,,,united kingdom,,Lead,
177000000000.0,Architecture and Design Scotland (A&DS),other,n/a,ads.org.uk,3,,United Kingdom,no owner,20/06/2025 12:14,https://ads.org.uk,,,united kingdom,,other,
177000000000.0,Latitude Architects,,,latitudearchitects.com,11,,United Kingdom,James Garrett,20/06/2025 12:14,https://latitudearchitects.com,,,united kingdom,,Lead,
177000000000.0,Pringle Richards Sharratt Architects,,,prsarchitects.com,20,,United Kingdom,Ellinor,20/06/2025 12:14,https://prsarchitects.com,+44 (0)20 7793 2828,,united kingdom,,Lead,"Studio 4, 33 Stannary Street, London SE11 4AA, United Kingdom"
177000000000.0,ASSIST Design,,,assistdesign.co.uk,11,,United Kingdom,James Garrett,20/06/2025 12:14,https://assistdesign.co.uk,0131 555 5700,,united kingdom,,Lead,"18 Forth Street, Edinburgh, EH1 3LH"
177000000000.0,Crawford Higgins Associates,other,n/a,crawfordhiggins.co.uk,11,,United Kingdom,no owner,20/06/2025 12:14,https://crawfordhiggins.co.uk,,,united kingdom,,other,
177000000000.0,Arc Plan,,,arcplan.co.uk,11,,United Kingdom,James Garrett,20/06/2025 12:14,https://arcplan.co.uk,,,united kingdom,,Lead,
177000000000.0,Studio INTEGRATE,other,n/a,studiointegrate.com,11,,United Kingdom,no owner,20/06/2025 12:14,https://studiointegrate.com,,,united kingdom,,other,
177000000000.0,Roger Coy Partnership Ltd.,other,n/a,rogercoy.co.uk,4,,United Kingdom,no owner,20/06/2025 12:14,https://rogercoy.co.uk,,,united kingdom,,other,
177000000000.0,AMS Planning,other,n/a,amsplanning.co.uk,11,Ripon,United Kingdom,no owner,20/06/2025 12:14,https://amsplanning.co.uk,,,united kingdom,,other,
177000000000.0,Hoban Design,other,n/a,hobandesign.co.uk,11,,United Kingdom,no owner,20/06/2025 12:14,https://hobandesign.co.uk,,,united kingdom,,other,
177000000000.0,Progress Planning,,,progressplanning.co.uk,11,,United Kingdom,James Garrett,20/06/2025 12:14,https://progressplanning.co.uk,,,united kingdom,,Lead,
177000000000.0,Hankinson Duckett Associates,,,hda-enviro.co.uk,11,,United Kingdom,James Garrett,20/06/2025 12:14,https://hda-enviro.co.uk,01932 348785,,united kingdom,,Lead,"Lincoln House, 23-25 Old Woking Road, West Byfleet, Surrey, KT14 6LG"
177000000000.0,Jonathan Dunn Architects,other,n/a,jdarchitects.co.uk,4,,United Kingdom,no owner,20/06/2025 12:14,https://jdarchitects.co.uk,,,united kingdom,,other,
177000000000.0,Paul Archer Design,,,paularcherdesign.co.uk,11,,United Kingdom,James Garrett,20/06/2025 12:14,https://paularcherdesign.co.uk,+44 (0)20 3668 2660,,united kingdom,,Lead,"28-30 Rivington Street, London, EC2A 3DU"
177000000000.0,PLC Architects,,,plcarchitects.com,12,,United Kingdom,James,20/06/2025 12:14,https://plcarchitects.com,02392 755 333,,united kingdom,,Lead,"Lansdowne House 25-26 Hampshire Terrace, Portsmouth, PO1 2QF"
177000000000.0,Laister Planning Ltd,,,laister.co.uk,13,,United Kingdom,James,20/06/2025 12:14,https://laister.co.uk,01608 238 282,,united kingdom,,Lead,"Ground Floor, Oddfellows Hall, London Road, Chipping Norton, Oxon, OX7 5AR"
177000000000.0,Kilburn Nightingale Architects Ltd,,,kilburnnightingale.com,11,,United Kingdom,James Garrett,20/06/2025 12:14,https://kilburnnightingale.com,,,united kingdom,,Lead,
177000000000.0,ACCENT Office Interiors Ltd,,,accentoffice.co.uk,11,,United Kingdom,James Garrett,20/06/2025 12:14,https://accentoffice.co.uk,,,united kingdom,,Lead,
177000000000.0,Zesta Planning Ltd,,,zestaplanning.co.uk,11,,United Kingdom,James Garrett,20/06/2025 12:14,https://zestaplanning.co.uk,,,united kingdom,,Lead,
177000000000.0,dpsq,other,n/a,design-squared.eu,11,,United Kingdom,no owner,20/06/2025 12:14,https://design-squared.eu,,,united kingdom,,other,
177000000000.0,Chartered Institute of Architectural Technologists (CIAT),,,architecturaltechnology.com,11,,United Kingdom,James Garrett,20/06/2025 12:14,https://architecturaltechnology.com,,,united kingdom,,Lead,
177000000000.0,Foggo Associates,other,n/a,foggo.com,11,,United Kingdom,no owner,20/06/2025 12:14,https://foggo.com,,,united kingdom,,other,
177000000000.0,Lippe Architects + Planners Ltd,other,n/a,lippe-architects.co.uk,11,,United Kingdom,no owner,20/06/2025 12:14,https://lippe-architects.co.uk,,,united kingdom,,other,
177000000000.0,Stanhope Gate Architecture Ltd,,,stanhopegatearchitecture.com,23,,United Kingdom,Ellinor,20/06/2025 12:14,https://stanhopegatearchitecture.com,+44 (0) 20 7451 0955,,united kingdom,,Lead,"5 St James’s Square, London, SW1Y 4JU"
177000000000.0,MRT Architects LLP,,,mrtarchitects.co.uk,11,,United Kingdom,James Garrett,20/06/2025 12:14,https://mrtarchitects.co.uk,,,united kingdom,,Lead,
177000000000.0,Orange Design Studio,other,n/a,orangedesignstudio.co.uk,8,Huddersfield,United Kingdom,no owner,20/06/2025 10:38,https://orangedesignstudio.co.uk,01924 650930,20/06/2025 10:53,united kingdom,,other,59A Huddersfield Rd.
177000000000.0,TMV Architects,,,tmvarchitects.co.uk,1,,United Kingdom,James Garrett,20/06/2025 10:26,https://tmvarchitects.co.uk,,29/07/2025 09:00,united kingdom,,Lead,
176000000000.0,ADM Surveyors Limited,other,n/a,admsurveyors.co.uk,2,leicester,United Kingdom,no owner,19/06/2025 17:28,https://admsurveyors.co.uk,0116 277 5527,30/07/2025 09:00,united kingdom,,other,
176000000000.0,PARKdesigned Architects,,,parkdesigned.com,6,leeds,United Kingdom,James,19/06/2025 16:41,https://parkdesigned.com,0113 819 8057,,united kingdom,,Lead,"The Loft, Unit 13 Carlton Mills, Pickering Street, LS12 2QG
Seven Pancras Square, 7 King's Blvd, N1C 4AG"
176000000000.0,SDA Architects (UK),,,sdaarchitects.co.uk,11,Leeds,United Kingdom,James Garrett,19/06/2025 16:19,https://sdaarchitects.co.uk, +44 (0)113 288 1000,19/06/2025 16:26,united kingdom,,Lead,
176000000000.0,Edward Architects,,,edwardarchitecture.co.uk,11,Leeds,United Kingdom,James Garrett,19/06/2025 11:55,https://edwardarchitecture.co.uk,0113 819 8041,19/06/2025 12:06,united kingdom,,Lead,
176000000000.0,Cunniff Design,,,cunniffdesign.com,9,Leeds,United Kingdom,James,19/06/2025 10:58,https://cunniffdesign.com,+44 113 219 1333,04/07/2025 16:00,united kingdom,,Nurturing,"1A Brewery Place, Brewery Wharf, Leeds, W Yorkshire, LS10 1NE"
176000000000.0,HALLIDAY CLARK ARCHITECTS,,Architecture,hallidayclark.co.uk,5,leeds,United Kingdom,James Garrett,19/06/2025 10:47,https://hallidayclark.co.uk,+44 (0) 1943 604123,15/07/2025 17:28,united kingdom,,Lead,"The Point, 1 Lower Railway Road, Ilkley, LS29 8FL"
176000000000.0,Coleflax Bennett Architecture,,,cbarch.co.uk,1,,United Kingdom,James Garrett,18/06/2025 15:32,https://cbarch.co.uk,,,united kingdom,,Lead,
176000000000.0,James Boon Architects,other,n/a,jamesboonarchitects.co.uk,1,,United Kingdom,no owner,18/06/2025 15:19,https://jamesboonarchitects.co.uk,,,united kingdom,,other,
174000000000.0,Richmond Bell Architects,,,www.richmondbellarchitects.com,7,Winchester,United Kingdom,James Garrett,16/06/2025 15:23,www.richmondbellarchitects.com,01722 324 835,16/07/2025 11:04,,,Lead,"20 Milford Street, Salisbury, Wiltshire, SP1 2AP"
173000000000.0,Saunders Architects,,,www.saundersarchitects.co.uk,9,Southampton,United Kingdom,James Garrett,13/06/2025 11:20,www.saundersarchitects.co.uk,4.40E+12,01/07/2025 12:39,,,Nurturing,
173000000000.0,The Goddard Partnership,,,www.thegoddardpartnership.com,6,Southampton,,James Garrett,13/06/2025 11:11,www.thegoddardpartnership.com,4.40E+12,04/07/2025 09:00,,,Lead,
182000000000.0,Forum Architecture,,,forumarchitecture.co.uk,5,Southampton,United States,James Garrett,13/06/2025 10:51,forumarchitecture.co.uk, +1407-830-1400,13/06/2025 11:03,United States,Architecture & Planning,Lead,237 S Westmonte Dr
173000000000.0,HPW Architecture,,,www.hpw.co.uk,9,southampton,United Kingdom,James Garrett,12/06/2025 17:39,www.hpw.co.uk,4.40E+12,22/07/2025 17:41,,,Lead,
172000000000.0,GPW Architects,,,www.gpwarchitects.co.uk,2,Melton Mowbray,United Kingdom,James Garrett,11/06/2025 10:25,www.gpwarchitects.co.uk,01664 669 663,11/06/2025 14:17,,,Lead,"1A Leicester Street, Melton Mowbray, Leicestershire, LE13 0PP"
147000000000.0,Architecture for London,other,n/a,architectureforlondon.com,11,,,no owner,07/05/2025 19:01,architectureforlondon.com,,,,,other,
144000000000.0,Ayshford Sansome,,,ayshford.com,8,,,James Garrett,02/05/2025 22:27,ayshford.com,01825 762 733,,,,Lead,"The Old Mill, Mill Lane, Uckfield, East Sussex, TN22 5AA"
139000000000.0,Masterplan Building Design,,,masterplanbd.com,1,,,James Garrett,27/04/2025 04:43,masterplanbd.com,(877) 573-7526,12/05/2025 16:00,,,Nurturing,"13539 MO-52, Versailles Missouri 65084"
129000000000.0,Max construction plc,other,n/a,,6,,,no owner,10/04/2025 08:54,,,,,,other,
119000000000.0,MDLR Architects,,,mdlr-architects.co.uk,8,London,United Kingdom,James Garrett,19/03/2025 15:32,mdlr-architects.co.uk,,24/03/2025 08:30,United Kingdom,Architecture & Planning,Lead,5A Iliffe Yard
118000000000.0,Studio Partington,,,studiopartington.co.uk,10,London,United Kingdom,James Garrett,19/03/2025 15:03,studiopartington.co.uk,,24/03/2025 08:32,United Kingdom,Architecture & Planning,Lead,
118000000000.0,Urban Mesh Design,,,urbanmesh.com,10,London,United Kingdom,James Garrett,19/03/2025 14:32,urbanmesh.com,020 7600 0930,24/03/2025 08:33,United Kingdom,Architecture & Planning,Lead,"9 Newbury Street, London, EC1A 7HU"
106000000000.0,ADP Architecture and Design Limited,,,adp-architects.com,7,Holmfirth,United Kingdom,James Garrett,26/02/2025 10:39,adp-architects.com,,26/02/2025 10:55,United Kingdom,Architecture & Planning,Nurturing,16 Bridge Lane
104000000000.0,Studio Local,,,studio-local.com,3,Kansas City,United States,James Garrett,24/02/2025 01:23,studio-local.com, +1 816-408-0880,28/08/2025 17:17,United States,Architecture & Planning,Opportunity,800 West 47th Street
88457293020.0,La architects,,,la-architects.co.uk,11,,,James Garrett,02/02/2025 23:10,https://la-architects.co.uk,,,,,Lead,
76412072159.0,AMA,,Architecture,ama.design,10,Dubai,United Arab Emirates,James Garrett,08/01/2025 10:42,ama.design,,,United Arab Emirates,Architecture & Planning,Lead,
52797352161.0,JMP Architecture Ltd,,,jmparchitecture.co.uk,5,,,James Garrett,06/12/2024 19:19,jmparchitecture.co.uk,,,,,Nurturing,
51025853689.0,All Design,other,n/a,all-design.co.uk,4,Bridge of Don,United Kingdom,no owner,05/12/2024 13:59,all-design.co.uk,,10/03/2025 09:00,United Kingdom,Architecture & Planning,other,Campus Two
51386253515.0,STL Architecture,,,stlarchitecture.co.uk,6,Reading,United Kingdom,James Garrett,05/12/2024 13:08,stlarchitecture.co.uk,,,United Kingdom,Architecture & Planning,Nurturing,2 Richfield Avenue
44470423778.0,N & N Chartered Architects,other,n/a,,3,,,no owner,21/11/2024 00:18,,,21/11/2024 11:47,,,other,
44473966830.0,Wynn Rogers,other,n/a,wynn-rogers.co.uk,5,,United Kingdom,no owner,20/11/2024 22:28,wynn-rogers.co.uk,,,United Kingdom,,other,
44270364921.0,MR-A,other,n/a,mr-a.co.uk,3,,,no owner,20/11/2024 15:29,mr-a.co.uk,,,,,other,
44171188444.0,ESG Architects ltd,other,n/a,,1,,,no owner,20/11/2024 15:18,,,20/11/2024 15:29,,,other,
44297350346.0,Andrew Nesbitt Architects,,Architecture,an-architects.co.uk,3,,United Kingdom,James Garrett,20/11/2024 15:09,an-architects.co.uk,+44(0) 28 9080 9060,20/11/2024 15:27,United Kingdom,Architecture & Planning,Nurturing,"CARNEGIE BUILDING, LIBRARY HILL, 121 DONEGALL ROAD, BELFAST BT12 5JL"
37567813852.0,na,other,n/a,asu.edu,1,Tempe,United States,no owner,10/11/2024 17:11,asu.edu, +1 855-278-5080,,United States,Higher Education,other,1151 South Forest Avenue
13144161252.0,Ó Heochadha Inc,other,n/a,,8,,,no owner,02/08/2024 15:14,,,,,,other,
12295762629.0,"32 POINTS MANNING, LLC",,,32pointsmanning.com,3,Destin,United States,James Garrett,10/06/2024 04:36,32pointsmanning.com, +1 818-481-3311,12/06/2024 16:34,United States,Human Resources,Nurturing,
10854565859.0,Morris+Company ApS,,,morrisand.company,46,København NV,Denmark,Ellinor,27/03/2024 14:09,morrisand.company,+44 (0)20 7566 7440,,Denmark,Architecture & Planning,Lead,"215 Mare Street, London, E8 3QE"
